Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M9I2L6_Cnt9,513.2156,513.2167926362,3317000.0,0.0034604044631123543,9,-0.1087999999999738,9,2.080000000023574
M3I2L1_Cnt3,515.4426,515.4435918726,2147000.0,0.03356020897626877,3,-0.3270999999999731,3,1.8700000000080763
M3I2L1_Cnt3,515.1157,515.1114692059334,4304000.0,0.025013040751218796,3,-0.3269000000000233,3,1.929999999993015
M2I2L1_Cnt2,696.2059,696.1992328689,2262000.0,0.06907741725444794,2,-0.49519999999995434,2,0.9600000000091313
M2I2L1_Cnt2,695.6993,695.7010488689,2125000.0,0.034323111176490784,2,-0.49500000000000455,2,0.9999999999990905
M2I0L2_Cnt3,1254.2804,1254.2800591712,4544000.0,0.055319711565971375,1,-0.9893999999999323,1,1.0600000000067666
M2I0L2_Cnt3,1253.2914,1253.2795371712,8086000.0,0.06468567252159119,1,-0.9890000000000327,1,1.0999999999967258
M2I0L2_Cnt3,1252.2874,1252.2831691712,8434000.0,0.04821142181754112,1,-0.9885000000001583,1,1.1499999999841748
M2I0L2_Cnt2,585.1374,585.1361601456,4507000.0,0.062273405492305756,2,-0.4963000000000193,2,0.7399999999961437
M2I0L2_Cnt2,584.6413,584.6384321456001,7799000.0,0.054119665175676346,2,-0.4960999999999558,2,0.7800000000088403
M2I0L2_Cnt2,584.1349,584.1367546456,12850000.0,0.09266283363103867,2,-0.5063999999999851,2,1.2799999999970169
M2I0L2_Cnt2,583.6393,583.6399871456001,20300000.0,0.04716557636857033,2,-0.4955999999999676,2,0.8800000000064756
M2I0L2_Cnt2,583.1438,583.1383096456,37210000.0,0.08075615018606186,2,-0.4954999999999927,2,0.9000000000014552
M2I0L2_Cnt2,582.6381,582.6401256455999,27250000.0,0.040126025676727295,2,-0.49519999999995434,2,0.9600000000091313
M1I0L1_Cnt1,584.1454,584.1416646456,15320000.0,0.08298648148775101,1,-0.9919999999999618,1,0.8000000000038199
M1I0L1_Cnt1,583.1438,583.1383096456,37210000.0,0.2841762602329254,1,-0.9910999999999603,1,0.8900000000039654
M1I0L1_Cnt1,582.1431,582.1419416455999,37070000.0,0.07060059905052185,1,-0.9901999999999589,1,0.9800000000041109
M11I0L12_Cnt9,514.7493,514.7474551620924,1703000.0,0.0017525798175483942,13,-0.07920000000001437,13,2.960000000018681
M10I1L9_Cnt9,514.1257,514.1212750378637,73630000.0,0.002941554645076394,11,-0.08899999999994179,11,2.1000000000640284
M10I11L0_Cnt10,514.2147,514.21243064671,3320000.0,0.0029013329185545444,10,-0.09900000000004638,10,0.9999999999536158
M10I11L0_Cnt10,514.1158,514.1121863467099,2961000.0,0.002574400743469596,10,-0.0988999999999578,10,1.1000000000422006
M10I0L7_Cnt11,514.6404,514.6408472265778,244800000.0,0.0030573043040931225,9,-0.1088999999999487,9,1.990000000046166
L+H,433.2164,433.2140697975,11030000.0,0.7294593453407288,1,-0.9997999999999934,1,0.02000000000066393
